user_id,rel_user_id,weight,distance
1073226.0,2818097.0,0.01,7.312348999999995
311581.0,568486.0,0.01,3.3094929999999994
311581.0,728635.0,0.01,2.860783
1174.0,3336629.0,0.25,5.717060999999999
3336629.0,1174.0,0.01,5.717060999999998
1216.0,3425372.0,0.25,0.410604
1216.0,513909.0,0.01,1.099993
3425372.0,1216.0,0.25,0.410604
3425372.0,513909.0,0.01,1.461039
3425372.0,809622.0,0.01,0.479253
3425372.0,1581722.0,0.01,6.718981999999996
1364.0,4868553.0,0.05,2.345337000000001
4868553.0,1364.0,0.01,2.345337
4868553.0,315001.0,0.01,2.4325359999999994
4868553.0,1068427.0,0.01,1.600694
4868553.0,1293946.0,0.01,1.7734999999999999
4868553.0,1520685.0,0.01,3.792544999999999
1430.0,2518089.0,0.0833333333333,0.370128
2518089.0,1430.0,0.01,0.37012799999999996
2518089.0,551258.0,0.01,0.403604
1720.0,2082337.0,0.0833333333333,6.357013999999994
1720.0,2912979.0,0.01,6.677500999999998
2082337.0,1720.0,0.01,6.357014
2082337.0,229898.0,0.01,0.749438
1755.0,1251400.0,0.25,6.585066999999997
1755.0,1251400.0,0.25,6.585066999999997
1251400.0,1755.0,0.25,6.5850670000000004
1251400.0,1755.0,0.25,6.5850670000000004
1251400.0,1313074.0,0.01,1.473865
1832.0,4098740.0,0.0833333333333,7.608519999999997
4098740.0,1832.0,0.01,7.60852
2080.0,4746138.0,0.25,0.066506
2080.0,123689.0,0.01,1.3023369999999999
2080.0,870971.0,0.01,6.669802999999995
2080.0,2404167.0,0.01,1.6490979999999995
4746138.0,2080.0,0.0833333333333,0.066506
4746138.0,123689.0,0.01,1.235831
4746138.0,455791.0,0.01,1.6758140000000001
2166.0,525831.0,0.0833333333333,7.755614999999995
2166.0,525831.0,0.0833333333333,7.755614999999995
2166.0,907218.0,0.01,9.194706000000004
2166.0,1795678.0,0.01,0.614302
525831.0,2166.0,0.0833333333333,7.755615000000004
525831.0,4640214.0,0.25,6.888343999999997
525831.0,1193880.0,0.0153846153846,0.739442
525831.0,2166.0,0.0833333333333,7.755615000000004
525831.0,962090.0,0.01,6.505697999999997
525831.0,1708953.0,0.01,6.721418000000002
525831.0,2749219.0,0.01,6.314994
1212777.0,1336731.0,0.01,0.301997
1212777.0,2668311.0,0.01,0.24908799999999995
4440555.0,1624773.0,0.5,6.129718999999999
4440555.0,1624773.0,0.5,6.129718999999999
4440555.0,1848184.0,0.01,6.120269999999998
1624773.0,4440555.0,1.0,6.1297189999999935
1624773.0,4440555.0,1.0,6.1297189999999935
1624773.0,1848184.0,0.01,0.280287
2219.0,2578938.0,0.0285714285714,8.064613
2219.0,1379561.0,0.01,2.136311
2219.0,2640487.0,0.01,1.5484390000000006
2578938.0,2219.0,0.01,8.064613000000003
2578938.0,260885.0,0.01,6.452765000000002
2578938.0,1342382.0,0.01,6.217923
2578938.0,1379561.0,0.01,6.070872000000001
2578938.0,2640002.0,0.01,6.101778000000002
2578938.0,2932130.0,0.01,6.684888000000001
2226.0,999602.0,0.25,2.340994999999998
999602.0,2226.0,0.01,2.3409949999999995
999602.0,502527.0,0.01,4.27724
999602.0,3965959.0,0.25,1.58455
999602.0,1101833.0,0.01,5.060940000000002
4288951.0,1430981.0,0.01,4.998715000000002
2336.0,958679.0,0.25,0.28129499999999996
958679.0,2336.0,0.01,0.281295
958679.0,2899534.0,0.01,7.340809999999996
2547.0,4409751.0,0.037037037037,7.095466999999997
2547.0,2106417.0,0.037037037037,1.017951
4409751.0,2547.0,0.01,7.095467000000004
4409751.0,371012.0,0.01,7.590459000000007
4409751.0,2106417.0,0.01,6.339486
4409751.0,2721147.0,0.01,6.191955000000001
2106417.0,2547.0,0.01,1.0179509999999998
2106417.0,751230.0,0.01,5.526345999999993
2106417.0,1335988.0,0.01,6.249809999999993
2106417.0,4409751.0,0.037037037037,6.339486
2106417.0,4648306.0,0.25,0.646961
2614.0,233531.0,0.25,0.371157
233531.0,2614.0,0.01,0.371157
1163715.0,1572131.0,1.0,2.041866
1163715.0,1572131.0,1.0,2.041866
1163715.0,505795.0,0.01,0.176796
1163715.0,4158134.0,0.01,0.54856
1163715.0,2488737.0,0.01,6.18982
1163715.0,2837598.0,0.01,0.435619
3483326.0,2190199.0,0.01,1.8621650000000005
2698.0,1442296.0,0.25,6.118448999999997
1442296.0,2698.0,0.01,6.118448999999993
1442296.0,1735639.0,0.25,0.171431
1442296.0,2162905.0,0.01,1.6100139999999996
2955.0,4106730.0,0.05,6.559568999999994
4106730.0,2955.0,0.01,6.559568999999998
4106730.0,1729303.0,0.01,6.814751
4106730.0,2539648.0,0.01,0.185993
2984390.0,629518.0,0.01,6.469714000000004
2984390.0,2244812.0,0.01,1.4633230000000006
2984390.0,2762875.0,0.01,2.333471
3063.0,3459640.0,0.25,1.181442
3459640.0,3063.0,0.01,1.1814419999999997
3086.0,4084043.0,0.25,1.3035050000000006
3086.0,3785813.0,0.25,1.4203580000000005
4084043.0,3086.0,0.01,1.3035049999999995
4084043.0,209255.0,0.01,2.7098089999999986
4084043.0,3631472.0,0.01,1.3996969999999995
3785813.0,3086.0,0.01,1.4203579999999998
3785813.0,652954.0,0.01,7.3070029999999955
3115.0,110824.0,0.01,2.8864259999999984
3115.0,2564206.0,0.01,1.658204
3329.0,248173.0,0.25,1.6179609999999998
248173.0,3329.0,0.01,1.6179609999999995
3346.0,4119957.0,0.05,2.0893370000000004
3346.0,4278726.0,0.05,8.057434999999995
4119957.0,3346.0,0.01,2.0893369999999996
4119957.0,337540.0,0.01,6.103375999999993
4119957.0,757012.0,0.01,0.269372
4119957.0,1833951.0,0.01,0.433821
4119957.0,2573692.0,0.01,3.1577129999999998
4119957.0,2762185.0,0.01,2.092013999999999
4278726.0,3346.0,0.01,8.057435
4278726.0,1943763.0,0.01,6.888343999999997
3382.0,1704090.0,1.0,0.365333
3382.0,1704090.0,1.0,0.365333
1704090.0,3382.0,0.0833333333333,0.365333
1704090.0,3382.0,0.0833333333333,0.365333
3404.0,1330425.0,0.037037037037,7.570122000000002
1330425.0,3404.0,0.01,7.570122000000001
3750.0,745646.0,0.25,0.014678
745646.0,3750.0,0.01,0.014678
300422.0,2908879.0,0.01,4.121769999999998
3888.0,4221022.0,0.0833333333333,6.645125999999999
4221022.0,3888.0,0.01,6.645126000000006
3925.0,1122369.0,0.25,6.873029999999995
3925.0,294834.0,0.01,0.867396
1122369.0,3925.0,0.01,6.873029999999998
1122369.0,4684197.0,0.25,6.2806669999999984
4042.0,4385265.0,0.0833333333333,2.1472550000000004
4385265.0,4042.0,0.01,2.1472550000000004
4585.0,489498.0,0.037037037037,5.376900000000002
489498.0,4585.0,0.01,5.376900000000005
489498.0,2083222.0,0.01,5.811706000000002
489498.0,952774.0,0.01,6.118519000000001
489498.0,967246.0,0.01,6.6616670000000004
489498.0,1238555.0,0.01,1.263071
489498.0,2485440.0,0.01,6.020938000000001
489498.0,2932636.0,0.01,1.4455900000000006
4586.0,442129.0,0.333333333333,1.703000999999999
442129.0,4586.0,0.01,1.7030010000000004
442129.0,1177038.0,0.01,1.6528429999999996
4825.0,3772148.0,0.037037037037,4.943043000000001
3772148.0,4825.0,0.01,4.943043000000001
3772148.0,545030.0,0.01,3.0497539999999996
3772148.0,548418.0,0.01,3.058621999999999
3772148.0,1107082.0,0.01,3.058621999999999
3772148.0,3792578.0,0.01,8.243723000000003
3772148.0,2517015.0,0.01,3.078303999999999
4851.0,940221.0,0.25,6.875883000000007
940221.0,4851.0,0.01,6.875882999999993
3472342.0,3246660.0,0.0833333333333,0.304274
3246660.0,3472342.0,0.01,0.304274
4869.0,3290658.0,0.75,6.180942999999998
3290658.0,4869.0,0.75,6.180942999999993
1715249.0,1381442.0,0.25,3.258788
1715249.0,3337808.0,0.25,3.407359999999999
1381442.0,1715249.0,0.01,3.258788
3337808.0,1715249.0,0.01,3.4073600000000006
5004.0,1016197.0,0.25,3.258788
1016197.0,5004.0,0.01,3.258788
1016197.0,18625.0,0.01,6.260157999999997
1016197.0,1040766.0,0.01,0.26146199999999997
1016197.0,1244227.0,0.01,6.200914999999998
1016197.0,1581809.0,0.01,6.8071639999999976
5026.0,2486878.0,0.25,4.771016999999997
2486878.0,5026.0,0.01,4.771017000000002
5080.0,1633501.0,0.02,5.98589
5080.0,1658813.0,0.01,7.505416000000003
1633501.0,5080.0,0.01,5.985890000000001
1633501.0,400868.0,0.01,0.23433000000000004
1633501.0,443085.0,0.01,5.340951999999994
1633501.0,645288.0,0.01,2.0496670000000003
1633501.0,870665.0,0.01,5.490494999999994
1633501.0,969995.0,0.01,0.526792
1633501.0,1197360.0,0.01,0.575211
1633501.0,1316163.0,0.01,0.9536499999999997
1633501.0,1453284.0,0.01,0.24085700000000002
1633501.0,1658813.0,0.01,1.547183
1633501.0,1779756.0,0.01,0.250968
1633501.0,1810021.0,0.01,5.346680999999994
1633501.0,2112131.0,0.01,5.041858999999995
1633501.0,3683978.0,0.01,5.263212999999995
1633501.0,910575.0,0.01,0.025037999999999998
1633501.0,2374790.0,0.01,0.504409
1633501.0,2398999.0,0.01,0.9956260000000001
1633501.0,2481390.0,0.01,0.09247200000000001
1633501.0,2854290.0,0.01,5.948505
1633501.0,2931340.0,0.01,5.913478999999998
1633501.0,2945258.0,0.01,3.8703419999999995
5115.0,3465762.0,0.25,4.527248
3465762.0,5115.0,0.01,4.5272479999999975
3465762.0,448748.0,0.25,5.908512000000001
5276.0,578187.0,0.0833333333333,3.3768539999999967
578187.0,5276.0,0.01,3.3768540000000007
5279.0,4211396.0,0.037037037037,1.0005709999999997
5279.0,930696.0,0.01,0.740187
5279.0,2573759.0,0.01,1.1096470000000003
4211396.0,5279.0,0.01,1.0005709999999999
4211396.0,220696.0,0.01,5.901157999999994
4211396.0,844910.0,0.01,0.002637
4211396.0,1115998.0,0.01,1.029178
4211396.0,928080.0,0.01,3.0764869999999997
4211396.0,1859067.0,0.01,0.36942299999999995
5471.0,95312.0,0.25,6.634476
5471.0,95312.0,0.25,6.634476
95312.0,5471.0,0.25,6.634475999999998
95312.0,5471.0,0.25,6.634475999999998
5590.0,3858880.0,0.25,1.3202639999999999
3858880.0,5590.0,0.01,1.3202639999999999
3858880.0,369097.0,0.01,0.589522
3858880.0,2699125.0,0.01,0.4266579999999999
5630.0,3068992.0,0.0833333333333,0.4262620000000001
5630.0,2031050.0,0.01,1.9120119999999994
3068992.0,5630.0,0.01,0.4262620000000001
3068992.0,999177.0,0.01,7.540415000000002
3068992.0,1058169.0,0.01,5.721668999999999
848899.0,2579885.0,0.01,8.026198999999997
5829.0,2514267.0,1.0,2.2118549999999972
5829.0,2514267.0,1.0,2.2118549999999972
2514267.0,5829.0,1.0,2.211855000000001
2514267.0,5829.0,1.0,2.211855000000001
6085.0,3416476.0,0.25,6.854647999999994
3416476.0,6085.0,0.01,6.854648000000005
3416476.0,900696.0,0.01,3.5546230000000016
3416476.0,1894468.0,0.01,5.193772000000003
3416476.0,2659342.0,0.01,1.9120770000000005
6382.0,197508.0,0.0833333333333,3.3940659999999996
6382.0,2573360.0,0.0833333333333,1.749656
6382.0,1380787.0,0.037037037037,0.8473169999999997
6382.0,1117751.0,0.25,9.306691999999991
6382.0,1998833.0,0.0833333333333,1.3803030000000003
6382.0,3950980.0,0.0123456790123,1.9168999999999998
197508.0,6382.0,0.01,3.394066000000001
197508.0,1351291.0,0.01,3.1346500000000024
197508.0,2353849.0,0.01,5.314747999999995
197508.0,2796239.0,0.01,4.841632000000003
2573360.0,6382.0,0.01,1.7496559999999999
2573360.0,784377.0,0.01,0.156982
2573360.0,849778.0,0.01,8.239765
2573360.0,1210758.0,0.01,1.6694700000000007
2573360.0,1479930.0,0.01,0.28528000000000003
2573360.0,2866254.0,0.01,7.368945999999995
2573360.0,2961442.0,0.01,8.036647999999994
1380787.0,6382.0,0.01,0.8473170000000002
1380787.0,598172.0,0.01,0.5899059999999999
1380787.0,815819.0,0.01,2.245062
1117751.0,6382.0,0.01,9.306692000000002
1117751.0,1021738.0,0.01,1.161784000000001
1998833.0,6382.0,0.01,1.3803030000000003
1998833.0,1357961.0,0.01,1.0514650000000003
3950980.0,6382.0,0.01,1.9169
3950980.0,71709.0,0.01,2.2465979999999997
3950980.0,95628.0,0.01,2.6436469999999996
3950980.0,153017.0,0.01,1.9641730000000006
3950980.0,323539.0,0.01,8.374105999999998
3950980.0,413020.0,0.01,1.3052500000000002
3950980.0,722867.0,0.01,2.0322490000000006
3950980.0,815819.0,0.01,0.621845
3950980.0,873959.0,0.01,0.381154
3950980.0,916465.0,0.01,1.7946609999999998
3950980.0,1128808.0,0.01,1.9725640000000007
3950980.0,1975538.0,0.01,8.29055599999999
3950980.0,2238544.0,0.01,8.045462999999998
3950980.0,2759077.0,0.01,2.160863000000001
6429.0,138537.0,0.0113636363636,5.914894
138537.0,6429.0,0.01,5.914893999999991
138537.0,279426.0,0.01,0.749216
138537.0,316066.0,0.01,6.520137000000001
138537.0,422557.0,0.01,0.775786
138537.0,2344256.0,0.01,0.388183
138537.0,1154041.0,0.01,3.6139270000000017
138537.0,1358007.0,0.01,5.8963569999999965
138537.0,1666468.0,0.01,6.148107999999993
138537.0,1670967.0,0.01,5.438532000000002
138537.0,1876179.0,0.01,1.770632
138537.0,2087025.0,0.01,0.45523399999999997
138537.0,2229590.0,0.01,0.10538
258103.0,3095119.0,0.0833333333333,0.5543749999999998
258103.0,599879.0,0.01,0.42699399999999993
6448.0,4464081.0,0.25,5.097448000000002
4464081.0,6448.0,0.01,5.097447999999995
2347171.0,4779677.0,0.25,6.989711999999992
4779677.0,2347171.0,0.01,6.989712000000005
4779677.0,1081052.0,0.01,6.539361000000004
6597.0,4632103.0,0.0740740740741,0.6144030000000003
4632103.0,6597.0,0.01,0.6144030000000001
6637.0,2898500.0,0.25,6.364948999999998
2898500.0,6637.0,0.01,6.364949
2100235.0,287409.0,0.01,7.347101000000003
2100235.0,977453.0,0.01,5.482692999999999
2100235.0,3789262.0,0.01,5.96344
2100235.0,1849183.0,0.01,7.280443
2100235.0,1898254.0,0.01,1.104213
2100235.0,2165132.0,0.01,6.931053000000003
2100235.0,2173189.0,0.01,2.4462020000000004
2100235.0,2246966.0,0.01,3.9420950000000006
1278126.0,252633.0,0.01,5.638556000000001
1278126.0,592398.0,0.01,0.8996230000000001
1278126.0,3075777.0,0.01,5.617013
1278126.0,2395204.0,0.01,2.3013630000000007
1278126.0,2482252.0,0.01,7.570439000000002
1278126.0,2488373.0,0.01,5.673723000000001
1278126.0,2194433.0,0.01,5.605807
1278126.0,2905575.0,0.01,7.4024400000000075
6755.0,4734532.0,0.25,6.114076999999993
4734532.0,6755.0,0.01,6.114077000000001
4734532.0,1259502.0,0.01,9.979787000000004
6962.0,4090640.0,0.25,7.583243000000002
6962.0,892522.0,0.037037037037,2.775600999999999
4090640.0,6962.0,0.01,7.583242999999992
892522.0,6962.0,0.01,2.7756010000000013
7204.0,4263360.0,0.25,0.36463300000000004
4263360.0,7204.0,0.25,0.3646330000000001
7307.0,1089078.0,0.0740740740741,0.531859
1089078.0,7307.0,0.01,0.5318590000000003
1089078.0,2315947.0,0.01,8.886354999999998
1089078.0,2970543.0,0.2,0.6759620000000001
1089078.0,2528723.0,0.75,2.0581009999999993
1089078.0,1480046.0,0.01,5.520528999999992
1089078.0,2970543.0,0.2,0.6759620000000001
1089078.0,2606721.0,0.01,0.5639549999999999
7344.0,2974337.0,0.05,0.3347690000000001
2974337.0,7344.0,0.01,0.33476900000000004
2974337.0,1105086.0,0.01,3.065697999999999
2974337.0,731352.0,0.01,2.8637609999999962
2974337.0,2522039.0,0.01,10.590241000000004
2974337.0,2043820.0,0.01,5.689906000000001
7370.0,4576346.0,0.25,0.022279
4576346.0,7370.0,0.01,0.022279
7391.0,524451.0,0.0833333333333,1.8952379999999995
524451.0,7391.0,0.01,1.8952380000000006
524451.0,465048.0,0.01,1.7263089999999999
524451.0,1199096.0,0.01,7.786691999999999
524451.0,1256817.0,0.01,8.028217000000001
524451.0,1409718.0,0.01,1.3271729999999997
7410.0,1387266.0,0.05,5.426787000000001
7410.0,90175.0,0.25,2.031233
7410.0,1331398.0,0.25,5.500402999999999
1387266.0,7410.0,0.01,5.426787000000002
1387266.0,90175.0,0.25,6.625691999999994
1387266.0,90175.0,0.25,6.625691999999994
1387266.0,4506010.0,0.0833333333333,6.032335999999993
1387266.0,2914605.0,0.01,1.3592370000000005
90175.0,7410.0,0.01,2.0312330000000003
90175.0,1387266.0,0.05,6.625692000000001
90175.0,534770.0,0.01,6.5204629999999995
90175.0,1387266.0,0.05,6.625692000000001
90175.0,2372741.0,0.01,5.961859999999999
1331398.0,7410.0,0.01,5.500403000000001
1331398.0,156700.0,0.01,0.6857099999999999
1331398.0,1534565.0,0.01,1.3998749999999995
7412.0,4111681.0,0.037037037037,0.29079199999999994
7412.0,4127971.0,0.25,5.737669000000002
4111681.0,7412.0,0.01,0.290792
4127971.0,7412.0,0.01,5.737668999999992
7443.0,4389341.0,0.0153846153846,7.067284999999996
4389341.0,7443.0,0.01,7.067284999999999
4389341.0,422819.0,0.01,0.735892
4389341.0,703130.0,0.01,1.4815889999999994
4389341.0,1359886.0,0.25,5.589504
4389341.0,1694153.0,0.01,7.430441000000002
4389341.0,1995375.0,0.01,0.5156000000000001
4389341.0,4687499.0,0.01,0.701593
4389341.0,2784016.0,0.01,0.5156000000000001
2990655.0,1221675.0,0.01,4.623586000000001
2990655.0,2390375.0,0.01,0.6365839999999999
2990655.0,2750500.0,0.01,1.9116170000000001
7706.0,4475385.0,0.148148148148,0.8688859999999998
4475385.0,7706.0,1.0,0.8688859999999999
7901.0,2788404.0,0.25,4.244080999999997
7901.0,231033.0,0.0714285714286,8.591615999999991
2788404.0,7901.0,0.01,4.244081000000002
231033.0,7901.0,0.01,8.591615999999998
7923.0,1037145.0,0.047619047619,2.5560469999999995
1037145.0,7923.0,0.01,2.556047000000001
1037145.0,90249.0,0.01,6.257252999999998
1037145.0,325773.0,0.01,1.4189179999999997
1037145.0,938074.0,0.01,6.584712000000003
1037145.0,1373487.0,0.01,1.4202849999999996
1037145.0,2840914.0,0.01,6.618048999999996
1037145.0,2927682.0,0.01,1.330791
7967.0,2158153.0,0.5,0.22114899999999998
7967.0,853462.0,0.0238095238095,0.08558400000000001
2158153.0,7967.0,0.01,0.22114900000000004
853462.0,7967.0,0.01,0.08558400000000001
853462.0,223558.0,0.01,6.3202099999999914
853462.0,1070527.0,0.01,2.1450539999999996
853462.0,1511931.0,0.01,0.32385899999999995
853462.0,1983604.0,0.01,1.3625749999999999
853462.0,2029081.0,0.01,0.6175369999999999
853462.0,2219701.0,0.01,0.499137
7970.0,293190.0,0.25,6.267424000000001
7970.0,3550173.0,0.05,7.2234330000000035
293190.0,7970.0,0.01,6.267424000000004
3550173.0,7970.0,0.01,7.223433
3550173.0,1960351.0,0.01,7.197804999999997
7981.0,1458240.0,0.25,3.4374519999999995
1458240.0,7981.0,0.01,3.437452
1458240.0,2650820.0,0.01,5.103239999999999
8044.0,157752.0,0.25,7.085096999999998
157752.0,8044.0,0.01,7.085096999999998
157752.0,2861970.0,0.01,5.760153000000002
8084.0,3147416.0,0.25,1.7086100000000004
8084.0,632879.0,0.25,6.278057999999993
8084.0,2207250.0,0.25,5.8417079999999935
8084.0,1346748.0,0.05,0.6518689999999999
3147416.0,8084.0,0.01,1.7086100000000002
632879.0,8084.0,0.01,6.278058
2207250.0,8084.0,0.01,5.841708000000002
1346748.0,8084.0,0.01,0.6518689999999999
8090.0,1377636.0,0.0833333333333,0.9213279999999999
1377636.0,8090.0,0.01,0.9213279999999999
1377636.0,4397961.0,0.05,4.046854
2277543.0,881198.0,0.25,3.1025059999999987
2277543.0,4236690.0,0.0172413793103,5.972843999999999
2277543.0,2336796.0,0.0384615384615,1.5202339999999999
881198.0,2277543.0,0.01,3.102505999999997
4236690.0,2277543.0,0.01,5.972844
4236690.0,1234719.0,0.01,5.640535000000001
2336796.0,2277543.0,0.01,1.5202340000000005
2336796.0,1695297.0,0.0357142857143,6.195920000000003
8203.0,26444.0,0.01,0.7209200000000001
8203.0,1066574.0,0.01,7.181614000000003
1589049.0,3492830.0,0.05,2.043249
1589049.0,990948.0,0.01,6.070045999999993
3492830.0,1589049.0,0.01,2.043249
8230.0,393281.0,0.25,1.586808
393281.0,8230.0,0.01,1.5868080000000004
393281.0,1366952.0,0.01,1.5868080000000004
393281.0,2015923.0,0.01,1.054386
393281.0,2417795.0,0.01,1.3345590000000003
8281.0,298.0,0.05,5.417352
298.0,8281.0,0.01,5.417351999999998
298.0,365585.0,0.01,1.7721010000000004
298.0,653203.0,0.01,7.629270999999993
298.0,811864.0,0.01,7.300434999999996
298.0,882221.0,0.01,10.332559999999999
298.0,1055663.0,0.01,1.6509919999999998
298.0,1167613.0,0.01,2.8334389999999985
298.0,1459874.0,0.01,7.286066999999995
298.0,1801971.0,0.01,2.6917830000000023
298.0,2150888.0,0.01,1.5364240000000002
298.0,2159620.0,0.01,0.206375
298.0,2195726.0,0.01,0.3579540000000001
298.0,2299714.0,0.01,1.8895850000000012
298.0,3057049.0,0.01,8.076974000000002
298.0,2558586.0,0.01,3.6245609999999995
298.0,2579687.0,0.01,0.07829200000000001
298.0,2754209.0,0.01,0.303083
298.0,2783458.0,0.01,11.355456000000007
8306.0,317164.0,0.01,7.375192000000001
8306.0,414666.0,0.01,7.245164000000002
8427.0,2153603.0,0.25,1.215027
8427.0,1415694.0,0.0833333333333,1.8634420000000005
8427.0,4387664.0,0.25,1.4996269999999998
2153603.0,8427.0,0.01,1.2150269999999996
1415694.0,8427.0,0.01,1.8634419999999994
1415694.0,3277222.0,0.25,5.423076
4387664.0,8427.0,0.01,1.4996269999999996
8474.0,3197847.0,0.0246913580247,2.0577710000000002
3197847.0,8474.0,0.01,2.0577710000000002
3197847.0,683491.0,0.01,6.247219000000003
3197847.0,1038466.0,0.01,5.984110000000001
3197847.0,1381977.0,0.01,2.60712
3197847.0,2960089.0,0.01,7.937222000000004
8484.0,647318.0,0.0285714285714,6.076890999999993
8484.0,176675.0,0.01,0.295867
8484.0,274853.0,0.01,0.3335639999999999
8484.0,331089.0,0.01,3.4063150000000006
8484.0,977796.0,0.01,3.483717000000001
8484.0,1833157.0,0.01,0.6714009999999998
8484.0,2356085.0,0.01,6.231341999999997
647318.0,8484.0,0.01,6.076891
647318.0,169530.0,0.01,6.0680229999999975
647318.0,271910.0,0.01,7.7554500000000015
647318.0,331089.0,0.01,3.2265590000000004
647318.0,1279535.0,0.01,0.9677180000000001
647318.0,385124.0,0.01,6.3358430000000014
647318.0,1781907.0,0.01,6.266730000000001
647318.0,4030108.0,0.01,5.954003999999999
647318.0,2191334.0,0.01,3.2265590000000004
8545.0,4014927.0,0.25,6.086270999999995
8545.0,992962.0,0.01,0.7499140000000001
4014927.0,8545.0,0.25,6.086271000000001
8616.0,3023408.0,0.25,7.351611999999995
3023408.0,8616.0,0.25,7.351612000000004
8682.0,3890753.0,0.25,2.555387
3890753.0,8682.0,0.25,2.555387
3890753.0,1458265.0,0.25,1.4049310000000002
3990321.0,204469.0,0.01,4.580127999999999
3990321.0,993465.0,0.01,8.948649000000007
3990321.0,1590975.0,0.01,8.312338999999998
8749.0,2169161.0,0.01,2.1962580000000007
8749.0,2609950.0,0.01,7.484080999999995
8749.0,2670472.0,0.01,7.477293999999994
8802.0,4389152.0,0.01,0.25936800000000004
8962.0,3598611.0,0.25,2.5254
8962.0,1818406.0,0.25,7.744054000000001
8962.0,848293.0,0.25,7.612915999999999
8962.0,2931385.0,0.0769230769231,7.761117000000003
8962.0,4206092.0,0.25,9.464541000000004
3598611.0,8962.0,0.01,2.5254000000000003
